"StandStroom","Soort","Instrument","Looptijd","Definitie","Periode","waarde"
"Stromen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Schuldbewijzen ","> 2 jaar ","35 ","2011-10",-15331
"Stromen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Schuldbewijzen ","> 2 jaar ","35 ","2011-11",-2123
"Stromen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Schuldbewijzen ","> 2 jaar ","36 ","2011-11",-2123
"Stromen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Schuldbewijzen ","> 2 jaar ","36 ","2011-12",1068
"Stromen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Schuldbewijzen ","> 2 jaar ","37 ","2011-12",1068
"Stromen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Schuldbewijzen ","> 2 jaar ","37 ","2012-01",4420
"Stromen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Schuldbewijzen ","> 2 jaar ","38 ","2012-01",4420
"Stromen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Schuldbewijzen ","> 2 jaar ","38 ","2012-02",-4703
"Stromen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Schuldbewijzen ","> 2 jaar ","38 ","2012-03",7943
"Stromen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Schuldbewijzen ","> 2 jaar ","38 ","2012-04",-4241
"Stromen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Schuldbewijzen ","> 2 jaar ","39 ","2012-04",-4241
"Stromen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Schuldbewijzen ","> 2 jaar ","39 ","2012-05",4462
"Stromen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Schuldbewijzen ","> 2 jaar ","39 ","2012-06",125
"Stromen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Schuldbewijzen ","> 2 jaar ","40 ","2012-06",125
"Stromen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Schuldbewijzen ","> 2 jaar ","40 ","2012-07",8884
"Stromen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Schuldbewijzen ","> 2 jaar ","40 ","2012-08",6514
"Stromen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Schuldbewijzen ","> 2 jaar ","41 ","2012-08",6514
"Stromen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Schuldbewijzen ","> 2 jaar ","41 ","2012-09",-5039
"Stromen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Schuldbewijzen ","> 2 jaar ","41 ","2012-10",322
"Stromen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Schuldbewijzen ","> 2 jaar ","41 ","2012-11",357
"Stromen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Schuldbewijzen ","> 2 jaar ","42 ","2012-11",357
"Stromen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Schuldbewijzen ","> 2 jaar ","42 ","2012-12",2557
"Stromen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Schuldbewijzen ","> 2 jaar ","43 ","2012-12",2557
"Stromen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Schuldbewijzen ","> 2 jaar ","43 ","2013-01",-3669
"Stromen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Schuldbewijzen ","> 2 jaar ","43 ","2013-02",364
"Stromen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Schuldbewijzen ","> 2 jaar ","43 ","2013-03",-2909
"Stromen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Schuldbewijzen ","> 2 jaar ","43 ","2013-04",-2415
"Stromen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Schuldbewijzen ","> 2 jaar ","44 ","2013-04",-2415
"Stromen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Schuldbewijzen ","> 2 jaar ","44 ","2013-05",-1813
"Stromen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Schuldbewijzen ","> 2 jaar ","44 ","2013-06",-7064
"Stromen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Schuldbewijzen ","> 2 jaar ","44 ","2013-07",-4427
"Stromen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Schuldbewijzen ","> 2 jaar ","44 ","2013-08",-1528
"Stromen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Schuldbewijzen ","> 2 jaar ","44 ","2013-09",314
"Stromen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Schuldbewijzen ","> 2 jaar ","44 ","2013-10",5427
"Stromen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Schuldbewijzen ","> 2 jaar ","44 ","2013-11",3472
"Stromen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Schuldbewijzen ","> 2 jaar ","44 ","2013-12",-6247
"Stromen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Schuldbewijzen ","> 2 jaar ","45 ","2013-12",-6247
"Stromen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Schuldbewijzen ","> 2 jaar ","45 ","2014-01",902
"Stromen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Schuldbewijzen ","> 2 jaar ","45 ","2014-02",1445
"Stromen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Schuldbewijzen ","> 2 jaar ","45 ","2014-03",676
"Stromen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Schuldbewijzen ","> 2 jaar ","45 ","2014-04",2913
"Stromen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Schuldbewijzen ","> 2 jaar ","45 ","2014-05",-3937
"Stromen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Schuldbewijzen ","> 2 jaar ","45 ","2014-06",1782
"Stromen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Schuldbewijzen ","> 2 jaar ","46 ","2014-06",1782
"Stromen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Schuldbewijzen ","> 2 jaar ","46 ","2014-07",-2330
"Stromen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Schuldbewijzen ","> 2 jaar ","46 ","2014-08",3700
"Stromen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Schuldbewijzen ","> 2 jaar ","47 ","2014-08",3700
"Stromen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Schuldbewijzen ","> 2 jaar ","47 ","2014-09",-693
"Stromen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Schuldbewijzen ","> 2 jaar ","48 ","2014-09",-693
"Stromen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Schuldbewijzen ","> 2 jaar ","48 ","2014-10",92
"Stromen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Schuldbewijzen ","> 2 jaar ","48 ","2014-11",-3803
"Stromen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Schuldbewijzen ","> 2 jaar ","48 ","2014-12",-13580
"Stromen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Schuldbewijzen ","> 2 jaar ","49 ","2014-12",-13580
"Stromen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Schuldbewijzen ","> 2 jaar ","49 ","2015-01",-1503
"Stromen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Schuldbewijzen ","> 2 jaar ","49 ","2015-02",589
"Stromen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Schuldbewijzen ","> 2 jaar ","49 ","2015-03",-2938
"Stromen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Schuldbewijzen ","> 2 jaar ","49 ","2015-04",6174
"Stromen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Schuldbewijzen ","> 2 jaar ","49 ","2015-05",410
"Stromen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Schuldbewijzen ","> 2 jaar ","49 ","2015-06",-1022
"Stromen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Schuldbewijzen ","> 2 jaar ","49 ","2015-07",-8309
"Stromen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Schuldbewijzen ","> 2 jaar ","49 ","2015-08",4256
"Stromen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Schuldbewijzen ","> 2 jaar ","49 ","2015-09",-12681
"Stromen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Schuldbewijzen ","> 2 jaar ","49 ","2015-10",1308
"Stromen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Schuldbewijzen ","> 2 jaar ","49 ","2015-11",2200
"Stromen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Schuldbewijzen ","> 2 jaar ","49 ","2015-12",-3554
"Stromen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Schuldbewijzen ","> 2 jaar ","50 ","2015-12",-3554
"Stromen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Schuldbewijzen ","> 2 jaar ","50 ","2016-01",788
"Stromen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Schuldbewijzen ","> 2 jaar ","50 ","2016-02",3223
"Stromen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Schuldbewijzen ","> 2 jaar ","51 ","2016-02",3223
"Stromen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Schuldbewijzen ","> 2 jaar ","51 ","2016-03",615
"Stromen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Schuldbewijzen ","> 2 jaar ","51 ","2016-04",-159
"Stromen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Schuldbewijzen ","> 2 jaar ","51 ","2016-05",-6
"Stromen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Schuldbewijzen ","> 2 jaar ","51 ","2016-06",2651
"Stromen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Schuldbewijzen ","> 2 jaar ","51 ","2016-07",-1294
"Stromen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Schuldbewijzen ","> 2 jaar ","51 ","2016-08",-217
"Stromen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Schuldbewijzen ","> 2 jaar ","51 ","2016-09",-2623
"Stromen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Schuldbewijzen ","> 2 jaar ","51 ","2016-10",-2454
"Stromen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Schuldbewijzen ","> 2 jaar ","51 ","2016-11",-4787
"Stromen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Schuldbewijzen ","> 2 jaar ","51 ","2016-12",-2703
"Stromen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Schuldbewijzen ","> 2 jaar ","52 ","2016-12",-2703
"Stromen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Schuldbewijzen ","> 2 jaar ","52 ","2017-01",-8933
"Stromen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Schuldbewijzen ","> 2 jaar ","52 ","2017-02",-2540
"Stromen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Schuldbewijzen ","> 2 jaar ","52 ","2017-03",-3000
"Stromen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Schuldbewijzen ","> 2 jaar ","52 ","2017-04",-3863
"Stromen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Schuldbewijzen ","> 2 jaar ","52 ","2017-05",4285
"Stromen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Schuldbewijzen ","> 2 jaar ","52 ","2017-06",1121
"Stromen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Schuldbewijzen ","> 2 jaar ","52 ","2017-07",4393
"Stromen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Schuldbewijzen ","> 2 jaar ","52 ","2017-08",848
"Stromen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Schuldbewijzen ","> 2 jaar ","52 ","2017-09",-7774
"Stromen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Schuldbewijzen ","> 2 jaar ","52 ","2017-10",2656
"Stromen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Schuldbewijzen ","> 2 jaar ","52 ","2017-11",-3329
"Stromen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Schuldbewijzen ","> 2 jaar ","52 ","2017-12",-954
"Stromen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Schuldbewijzen ","> 2 jaar ","53 ","2017-12",-954
"Stromen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Schuldbewijzen ","> 2 jaar ","53 ","2018-01",-5137
"Stromen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Schuldbewijzen ","> 2 jaar ","53 ","2018-02",-479
"Stromen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Schuldbewijzen ","> 2 jaar ","53 ","2018-03",-3818
"Stromen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Schuldbewijzen ","> 2 jaar ","53 ","2018-04",5328
"Stromen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Schuldbewijzen ","> 2 jaar ","53 ","2018-05",-3874
"Stromen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Schuldbewijzen ","> 2 jaar ","53 ","2018-06",-1493
"Stromen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Schuldbewijzen ","> 2 jaar ","53 ","2018-07",3590
"Stromen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Schuldbewijzen ","> 2 jaar ","53 ","2018-08",1125
"Stromen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Schuldbewijzen ","> 2 jaar ","53 ","2018-09",3243
"Stromen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Schuldbewijzen ","> 2 jaar ","53 ","2018-10",-4929
"Stromen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Schuldbewijzen ","> 2 jaar ","53 ","2018-11",6848
"Stromen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Schuldbewijzen ","> 2 jaar ","53 ","2018-12",-3081
"Stromen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Schuldbewijzen ","> 2 jaar ","54 ","2018-12",-3081
"Stromen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Schuldbewijzen ","> 2 jaar ","54 ","2019-01",2615
"Stromen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Schuldbewijzen ","> 2 jaar ","54 ","2019-02",7029
"Stromen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Schuldbewijzen ","> 2 jaar ","54 ","2019-03",-4667
"Stromen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Schuldbewijzen ","> 2 jaar ","54 ","2019-04",4921
"Stromen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Schuldbewijzen ","> 2 jaar ","54 ","2019-05",2815
"Stromen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Schuldbewijzen ","> 2 jaar ","54 ","2019-06",468
"Stromen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Schuldbewijzen ","> 2 jaar ","54 ","2019-07",-2154
"Stromen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Schuldbewijzen ","> 2 jaar ","54 ","2019-08",-464
"Stromen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Schuldbewijzen ","> 2 jaar ","54 ","2019-09",1483
"Stromen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Schuldbewijzen ","> 2 jaar ","54 ","2019-10",-169
"Stromen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Schuldbewijzen ","> 2 jaar ","54 ","2019-11",-1578
"Stromen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Schuldbewijzen ","> 2 jaar ","54 ","2019-12",-5285
"Stromen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Schuldbewijzen ","> 2 jaar ","55 ","2019-12",-5285
"Stromen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Schuldbewijzen ","> 2 jaar ","55 ","2020-01",2080
"Stromen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Schuldbewijzen ","> 2 jaar ","55 ","2020-02",-4406
"Stromen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Schuldbewijzen ","> 2 jaar ","55 ","2020-03",-8970
"Stromen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Schuldbewijzen ","> 2 jaar ","55 ","2020-04",3519
"Stromen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Schuldbewijzen ","> 2 jaar ","55 ","2020-05",549
"Stromen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Schuldbewijzen ","> 2 jaar ","55 ","2020-06",-3785
"Stromen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Schuldbewijzen ","> 2 jaar ","56 ","2020-06",-3785
"Stromen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Schuldbewijzen ","> 2 jaar ","56 ","2020-07",-54
"Stromen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Schuldbewijzen ","> 2 jaar ","57 ","2020-07",-54
"Stromen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Schuldbewijzen ","> 2 jaar ","57 ","2020-08",1081
"Stromen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Schuldbewijzen ","> 2 jaar ","57 ","2020-09",-574
"Stromen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Schuldbewijzen ","> 2 jaar ","57 ","2020-10",-2322
"Stromen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Schuldbewijzen ","> 2 jaar ","57 ","2020-11",-4230
"Stromen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Schuldbewijzen ","> 2 jaar ","57 ","2020-12",-1916
"Stromen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Schuldbewijzen ","> 2 jaar ","58 ","2020-12",-1916
"Stromen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Schuldbewijzen ","> 2 jaar ","58 ","2021-01",-9169
"Stromen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Schuldbewijzen ","> 2 jaar ","58 ","2021-02",-7196
"Stromen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Schuldbewijzen ","> 2 jaar ","58 ","2021-03",-45
"Stromen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Schuldbewijzen ","> 2 jaar ","58 ","2021-04",-5636
"Stromen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Schuldbewijzen ","> 2 jaar ","58 ","2021-05",-1676
"Stromen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Schuldbewijzen ","> 2 jaar ","58 ","2021-06",-1779
"Stromen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Schuldbewijzen ","> 2 jaar ","58 ","2021-07",54
"Stromen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Schuldbewijzen ","> 2 jaar ","58 ","2021-08",-926
"Stromen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Schuldbewijzen ","> 2 jaar ","58 ","2021-09",3341
"Stromen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Schuldbewijzen ","> 2 jaar ","58 ","2021-10",-2418
"Stromen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Schuldbewijzen ","> 2 jaar ","58 ","2021-11",-2017
"Stromen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Schuldbewijzen ","> 2 jaar ","58 ","2021-12",-805
"Stromen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Totaal ","nvt ","06 ","1991-01",161
"Stromen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Totaal ","nvt ","06 ","1991-02",786
"Stromen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Totaal ","nvt ","06 ","1991-03",1066
"Stromen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Totaal ","nvt ","06 ","1991-04",1339
"Stromen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Totaal ","nvt ","06 ","1991-05",-104
"Stromen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Totaal ","nvt ","06 ","1991-06",190
"Stromen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Totaal ","nvt ","06 ","1991-07",100
"Stromen ","Aanvullende gegevens - Tegenposten van M3 ","Niet-monetaire passiva - Totaal ","nvt ","06 ","1991-08",-539
