"date","Bankruptcies_Bankruptcies","ConsumerConsumption_Domestic_consumption_by_households_VolumeChangesShoppingdayAdjusted_3","ConsumerConsumption_Consumption_of_goods_by_households_VolumeChangesShoppingdayAdjusted_3","ConsumerConsumption_Foodproducts._beverages_and_tabacco_VolumeChangesShoppingdayAdjusted_3","ConsumerConsumption_Durable_consumer_goods_VolumeChangesShoppingdayAdjusted_3","ConsumerConsumption_Textiles_and_clothing_VolumeChanges_2","ConsumerConsumption_Leather_goods_and_footwear_VolumeChanges_2","ConsumerConsumption_Home_furnishing_and_home_decoration_VolumeChanges_2","ConsumerConsumption_Electrical_equipment_VolumeChanges_2","ConsumerConsumption_Vehicles_VolumeChanges_2","ConsumerConsumption_Other_goods_VolumeChangesShoppingdayAdjusted_3","ConsumerConsumption_Electricity._gas._water_and_motor_fuels_VolumeChanges_2","ConsumerConsumption_Personal_care_and_other_goods_VolumeChanges_2","ConsumerConsumption_Consumption_of_services_by_households_VolumeChangesShoppingdayAdjusted_3","ConsumerConfidence_Consumentenvertrouwen_1","ConsumerConfidence_EconomischKlimaat_2","ConsumerConfidence_Koopbereidheid_3","ConsumerConfidence_EconomischeSituatieLaatste12Maanden_4","ConsumerConfidence_EconomischeSituatieKomende12Maanden_5","ConsumerConfidence_FinancieleSituatieLaatste12Maanden_6","ConsumerConfidence_FinancieleSituatieKomende12Maanden_7","ConsumerConfidence_GunstigeTijdVoorGroteAankopen_8","CPI_CPI_1","Employment_Employment_allGenders_15.to.74.years_SeasonallyAdjusted_8_UnemplyRate","Employment_Employment_allGenders_15.to.74.years_SeasonallyAdjusted_12_Gross_Labor_Particp","Employment_Employment_allGenders_15.to.74.years_SeasonallyAdjusted_14_Net_Labor_Particp","Employment_Employment_allGenders_15.to.24.years_SeasonallyAdjusted_8_UnemplyRate","Employment_Employment_allGenders_25.to.44.years_SeasonallyAdjusted_8_UnemplyRate","Employment_Employment_allGenders_45.to.74.years_SeasonallyAdjusted_8_UnemplyRate","Employment_Employment_allGenders_45.to.74.years_SeasonallyAdjusted_12_Gross_Labor_Particp","Employment_Employment_allGenders_45.to.74.years_SeasonallyAdjusted_14_Net_Labor_Particp","Employment_Employment_female_15.to.74.years_SeasonallyAdjusted_8_UnemplyRate","Employment_Employment_female_15.to.74.years_SeasonallyAdjusted_12_Gross_Labor_Particp","Employment_Employment_female_15.to.74.years_SeasonallyAdjusted_14_Net_Labor_Particp","Employment_Employment_female_15.to.24.years_SeasonallyAdjusted_6_Unemployed_Labor_Force","Employment_Employment_female_15.to.24.years_SeasonallyAdjusted_8_UnemplyRate","Employment_Employment_female_25.to.44.years_SeasonallyAdjusted_8_UnemplyRate","Employment_Employment_female_45.to.74.years_SeasonallyAdjusted_6_Unemployed_Labor_Force","Employment_Employment_female_45.to.74.years_SeasonallyAdjusted_8_UnemplyRate","Employment_Employment_female_45.to.74.years_SeasonallyAdjusted_12_Gross_Labor_Particp","Employment_Employment_female_45.to.74.years_SeasonallyAdjusted_14_Net_Labor_Particp","ProducerConfidence_ProducerConfidence_1","ProducerConfidence_ExpectedActivity_2","BusinessInterestRates_BigBusinessInterestRate","BusinessInterestRates_Deposit.rate","BusinessInterestRates_Main.refinancing.operations..Variable.rate.tenders.weighted.average.interest.rate","BusinessInterestRates_Marginal.lending.rate","BusinessInterestRates_Main.refinancing.operations..Variable.rate.tenders.marginal.interest.rate","BusinessInterestRates_Main.refinancing.operations..Fixed.rate.tenders","BusinessInterestRates_Main.refinancing.operations..Variable.rate.tenders.minimum.bid.rate","BusinessInterestRates_Rente.op.uitstaande.bedragen..percentages.","BusinessInterestRates_HousingInterestRatesNLD","MoneySupply_M3_1","MoneySupply_M3_2","MoneySupply_M1","InternationalMoneyMarketIntRates_EuropeanArea_MoneyMarketIntRates_Intr_M1","InternationalMoneyMarketIntRates_EuropeanArea_MoneyMarketIntRates_Intr_M12","InternationalMoneyMarketIntRates_EuropeanArea_MoneyMarketIntRates_Intr_M3","InternationalMoneyMarketIntRates_EuropeanArea_MoneyMarketIntRates_Intr_M6","LeadingEconomicIndicators_ConsumLeadIndicator_NLD","LeadingEconomicIndicators_BusinessLeadIndicator_NLD","LeadingEconomicIndicators_BusinessLeadIndicator_DEU","LeadingEconomicIndicators_ConsumLeadIndicator_DEU","InternationalUnemploymentIndicators_Germany_unemply_F","InternationalUnemploymentIndicators_Germany_unemply_M","InternationalUnemploymentIndicators_France_unemply_F","InternationalUnemploymentIndicators_France_unemply_M","InternationalUnemploymentIndicators_Italy_unemply_F","InternationalUnemploymentIndicators_Italy_unemply_M","InternationalUnemploymentIndicators_Spain_unemply_F","InternationalUnemploymentIndicators_Spain_unemply_M","InternationalUnemploymentIndicators_Belgium_unemply_F","InternationalUnemploymentIndicators_Belgium_unemply_M","InternationalUnemploymentIndicators_Japan_unemply_F","InternationalUnemploymentIndicators_Japan_unemply_M","InternationalUnemploymentIndicators_United.States_unemply_F","InternationalUnemploymentIndicators_United.States_unemply_M","InternationalEnergyIndicators_Crude.oil..average","InternationalEnergyIndicators_Crude.oil..Brent","InternationalEnergyIndicators_Crude.oil..Dubai","InternationalEnergyIndicators_Crude.oil..WTI","InternationalEnergyIndicators_Coal..Australian","InternationalEnergyIndicators_Coal..South.African...","InternationalEnergyIndicators_Natural.gas..US","InternationalEnergyIndicators_Natural.gas..Europe","InternationalEnergyIndicators_Liquefied.natural.gas..Japan","InternationalEnergyIndicators_Natural.gas.index","InternationalMetals_Aluminum","InternationalMetals_Iron.ore..cfr.spot","InternationalMetals_Copper","InternationalMetals_Lead","InternationalMetals_Tin","InternationalMetals_Nickel","InternationalMetals_Zinc","InternationalMetals_Gold","InternationalMetals_Platinum","InternationalMetals_Silver"
Apr 2015,624,3.1,4.7,2.7,5.3,6.8,10.4,4.8,-0.2,5.8,6.4,7.5,5,1.9,10,30,-4,17,43,-12,3,-2,100.39,8.1,72.5,66.6,12.4,6.7,7.6,59.8,55.3,8.6,67.8,61.9,96,11.7,8.1,133,7.8,53.1,49,0.2,9.5,1.63,-0.2,4.99,0.3,4.7,0.05,4.25,4.2,2.96,887528,834827,384341,-0.029,0.1805,0.0047,0.0728,100.8766,100.6833,100.795,101.8144,4,4.8,9.9,10.9,13.1,11.6,24.3,21.3,7.6,9.9,3.2,3.5,5.4,5.5,57.54333333333,59.39,58.8,54.44,56.24,58.95,2.5797,6.77444566675,10.93665948014,70.94130906679,1819.19,52.28,6042.09,2005.36,15900.88,12830.92,2212.72,1198.93,1151.29,16.341
May 2015,516,2,2.6,2.4,4.1,0.2,1.1,3.8,2.3,0.3,0.4,-3.3,1.6,1.5,11,31,-3,21,42,-11,3,-1,100.61,8,72.5,66.7,12.5,6.4,7.5,59.8,55.3,8.4,67.8,62.1,95,11.6,7.7,131,7.6,53.1,49.1,1.4,9.8,1.54,-0.2,4.99,0.3,4.7,0.05,4.25,4.2,2.9,902287,849095,403265,-0.0494,0.1654,-0.0104,0.0571,100.9853,100.7833,100.777,101.7737,4,4.8,10,11,12.9,11.9,24.1,21.1,7.4,9.8,3,3.5,5.5,5.7,62.50666666667,64.56,63.69,59.27,61.19,61.63,2.8383,6.68399731108,9.33690016387,72.56776885162,1804.04,60.3,6294.78,1991.78,15803.59,13511.34,2281.8,1198.63,1140.4,16.833
Jun 2015,650,3.1,4.6,2.5,7.2,9,10.5,11.9,9.5,9.8,3.1,2.9,6.8,1.9,14,38,-1,29,47,-10,5,1,100.23,7.9,72.4,66.7,12.5,6.2,7.5,59.9,55.4,8.3,67.8,62.1,93,11.4,7.5,132,7.7,53.1,49.1,1.2,12.3,1.42,-0.2,4.99,0.3,4.7,0.05,4.25,4.1,2.9,884564,830858,386438,-0.0634,0.163,-0.0139,0.0492,101.0598,100.8434,100.7489,101.6677,4,4.7,9.9,10.9,13.1,11.8,23.9,20.9,7.4,9.5,3,3.6,5.1,5.3,61.30666666667,62.34,61.78,59.8,58.96,60.71,2.7692,6.66672592954,9.18912211656,71.54643535464,1687.73,62.63,5833.01,1829.5,15064.94,12825.23,2082.09,1181.5,1088.82,16.075
Jul 2015,583,2.9,4.1,2.2,8.4,8.9,4.5,8.2,9.3,13,-0.5,1.1,-1.9,1.9,13,34,0,27,41,-9,5,2,101,7.7,72.3,66.7,12.6,6,7.3,59.8,55.4,8.2,67.6,62.1,95,11.6,7.2,131,7.6,53,49,0.9,11.5,1.68,-0.2,4.99,0.3,4.7,0.05,4.25,4.1,2.9,888086,833737,390953,-0.0713,0.1673,-0.0187,0.0487,101.0918,100.8667,100.7248,101.5232,3.9,4.7,9.8,10.8,12.4,11.2,23.4,20.6,7.5,8.8,3.2,3.5,5.2,5.2,54.34,55.87,56.25,50.9,59.9,57.9,2.83,6.69403713465,9.49508325845,72.62187601156,1639.5,52.39,5456.75,1763.04,15071.53,11413.1,2000.68,1128.31,1009.27,15.053
Aug 2015,444,1.7,1.2,2.7,2,-1.2,-9,-0.8,-0.2,12.8,-2.4,-0.5,-5.5,2.2,13,34,-1,26,41,-10,6,1,100.69,7.7,72.4,66.8,12.5,6,7.3,59.9,55.5,8.2,67.6,62.1,95,11.7,7.1,133,7.7,53.2,49.1,1.7,11.2,1.48,-0.2,4.99,0.3,4.7,0.05,4.25,4.1,2.91,888070,833810,390112,-0.0879,0.1613,-0.0277,0.0439,101.1064,100.8999,100.6772,101.343,3.9,4.6,9.8,10.8,12.4,11.1,23.1,20.4,7.7,8.6,3.2,3.5,5,5.1,45.69,46.99,47.22,42.86,59.14,55.02,2.763,6.34573758328,9.81583965796,70.36977413644,1548.13,56.19,5127.3,1703.6,15163.77,10386,1807.64,1117.93,984.1,14.941
Sep 2015,562,3.4,5.5,3.1,9,18.6,12.6,7.7,2.7,13.1,3,5.9,-0.5,1.9,11,28,0,23,33,-10,6,2,100.5,7.8,72.3,66.7,12.7,6,7.4,59.9,55.5,8.3,67.6,62,97,11.9,7.3,131,7.6,53.2,49.1,1.9,9.9,1.39,-0.2,4.99,0.3,4.7,0.05,4.25,4,2.89,870071,815897,372315,-0.1052,0.1536,-0.037,0.0353,101.0723,100.8997,100.6317,101.1167,3.9,4.6,9.8,10.7,12.4,11,22.9,20.1,8,8.7,3.1,3.6,5,5.1,46.28,47.24,46.15,45.45,57.65,51.38,2.6461,6.27869866034,10.30694394914,68.96423290149,1589.6,56.95,5217.25,1684.25,15453.34,9937.55,1720.23,1124.77,964.38,14.75
Oct 2015,540,3,4.4,3.2,3.5,5.8,1.4,7.8,0.8,3.1,7.5,10.2,2.5,1.9,12,28,1,27,28,-9,6,7,100.41,7.9,72.4,66.7,12.8,6,7.5,59.9,55.4,8.4,67.6,61.9,97,11.8,7.3,134,7.8,53,48.9,0.6,9.1,1.57,-0.2,4.99,0.3,4.7,0.05,4.25,4,2.85,868071,813835,369532,-0.1156,0.1279,-0.0536,0.0197,101.0333,100.8415,100.5746,100.9424,3.9,4.5,9.8,10.7,12.7,11.1,22.8,19.9,8.3,9.2,2.8,3.4,5,5.1,46.95666666667,48.12,46.55,46.2,54.26,50.11,2.3152,6.0269578206,10.10742681042,63.61405010089,1516.49,53.12,5216.09,1720.11,15794.61,10316.83,1724.34,1159.25,976.91,15.813
Nov 2015,524,1.4,1,2.3,1.4,-4.9,-10.1,4.1,2.2,0.6,-0.9,0.1,-3.3,1.6,14,31,3,31,31,-7,8,10,99.85,7.7,72.2,66.7,12.5,5.8,7.4,59.8,55.4,8.3,67.5,61.8,95,11.6,7.4,134,7.8,52.8,48.7,1.3,11.3,1.42,-0.2,4.99,0.3,4.7,0.05,4.25,4,2.86,874764,820323,380933,-0.1403,0.0789,-0.0876,-0.0154,101.0249,100.7972,100.5449,100.9265,4,4.5,9.8,10.7,12.4,10.8,22.6,19.5,8.4,9.5,3,3.4,5,5.2,43.11333333333,44.42,42.22,42.7,52.47,53.34,2.0775,5.50083385123,9.51558591385,57.82542281205,1467.89,46.86,4799.9,1618.35,14745.29,9244.33,1583.31,1086.44,885.2,14.452
Dec 2015,683,1.5,0.7,3,4.7,8.3,0.2,7.4,3.9,11.8,-7.1,-11.8,2,2.1,13,27,4,28,27,-8,7,11,99.73,7.6,72.2,66.7,12.4,5.7,7.4,59.9,55.5,8.1,67.4,62,91,11.3,7.1,133,7.7,53,48.9,-0.2,7.9,1.39,-0.274193548387097,4.99,0.3,4.7,0.05,4.25,4,2.78,858910,803289,372475,-0.1895,0.0589,-0.1263,-0.0398,100.9381,100.7274,100.505,101.0308,3.9,4.4,9.8,10.6,12.3,11.3,22.5,19.3,8.2,9.4,2.9,3.5,4.9,5.1,36.57333333333,37.72,34.77,37.23,52.21,48.77,1.9228,5.09276298262,9.08019629211,53.71191147546,1497.2,40.5,4638.83,1706.58,14691.69,8707.79,1527.79,1075.74,859.82,14.127
Jan 2016,502,0.5,0.6,2.8,-0.2,-0.8,-1.3,2.2,2.7,-9.6,-0.4,-1.6,-0.9,0.4,11,23,3,23,22,-9,7,11,98.71,7.4,72.1,66.8,12.4,5.5,7.2,60,55.7,8,67.4,62,89,11.1,6.9,132,7.6,53.1,49,0.6,8.4,1.55,-0.3,4.99,0.3,4.7,0.05,4.25,3.9,2.8,874993,820324,379511,-0.2226,0.0424,-0.1461,-0.0608,100.7912,100.698,100.4519,101.0885,3.9,4.4,9.8,10.7,12.4,10.9,22.3,19,7.8,9,2.9,3.5,4.9,4.8,29.78,30.8,27,31.54,49.02,49.09,2.2744,4.39818627541,8.40230220527,54.22025368757,1481.1,41.88,4471.79,1646.2,13808.08,8507.29,1520.36,1097.91,855.25,14.106
Feb 2016,587,0.3,1.3,3.1,-0.2,1,1.7,8.4,5.2,-3.9,1.5,3.3,3.1,-0.4,6,16,0,17,15,-10,4,6,99.3,7.5,72.2,66.8,12.5,5.6,7.2,59.9,55.6,8,67.4,62,91,11.2,7,132,7.6,53.1,49.1,0,7.6,1.17,-0.3,4.99,0.3,4.7,0.05,4.25,3.8,2.77,888714,834047,389733,-0.246,-0.0079,-0.1836,-0.1153,100.5679,100.6988,100.4225,101.1041,3.8,4.3,9.9,10.8,12.6,11.1,22.2,18.8,7.7,8.6,2.9,3.6,4.8,4.9,31.03,33.2,29.5,30.39,50.27,50.33,1.9572,3.96837858928,8.56185813228,48.43318010504,1531.26,46.83,4598.62,1765.75,15610.14,8298.5,1709.85,1199.5,919.35,15.167
Mar 2016,635,1.8,2.9,4.3,1.4,4,-2.4,7.9,4.9,-0.2,3.6,5.2,2.8,0.8,2,5,0,8,3,-7,1,7,100.31,7.4,72.1,66.8,12.6,5.6,7,59.9,55.7,7.9,67.5,62.1,91,11.2,7,130,7.4,53.3,49.4,-0.1,9,1.21,-0.351612903225806,4.99,0.274193548387097,4.7,0.0241935483870967,4.25,3.9,2.7,888548,833493,392167,-0.3076,-0.0124,-0.2285,-0.1336,100.4661,100.7516,100.4413,101.1372,3.8,4.3,9.7,10.7,12.6,11,22,18.7,7.8,8.4,3,3.4,5.1,4.9,37.34,39.07,35.18,37.77,52.21,52.57,1.7017,3.9101802431,7.73669809551,44.49483393195,1531.01,56.2,4953.8,1802.19,16897.6,8717.25,1801.69,1245.14,967.73,15.465
Apr 2016,498,0.9,-0.6,-0.2,-2.3,-8.7,-5,4.6,0.7,2.3,1.8,4.2,-0.1,2,6,12,1,15,9,-6,1,9,100.4,7.4,72.3,67,12.5,5.5,7,60,55.8,7.9,67.8,62.4,89,10.9,6.9,130,7.4,53.5,49.5,1.1,9.8,1.24,-0.4,4.99,0.25,4.7,0,4.25,3.9,2.69,882493,827361,391851,-0.3412,-0.0098,-0.2492,-0.138,100.5223,100.8305,100.5035,101.2301,3.7,4.3,9.7,10.5,13,11,22.1,18.7,8.1,8.3,3,3.4,5,5.1,40.75,42.25,39.04,40.96,50.69,52.35,1.9047,3.97007508979,6.82497956425,46.62699317728,1571.23,60.92,4872.74,1732.27,17032.71,8878.86,1855.37,1242.26,994.19,16.36
May 2016,531,1.5,0.8,1.8,0.8,-5.7,1.4,2.4,-4.8,0.4,-0.4,1.2,-4.4,2,7,15,2,18,12,-5,0,10,100.58,7.2,72.2,67,12.4,5.3,7,59.9,55.7,7.7,67.7,62.5,90,11,6.6,127,7.3,53.4,49.5,1.4,8.5,1.22,-0.4,4.99,0.25,4.7,0,4.25,3.8,2.64,901321,845865,407763,-0.348,-0.0126,-0.2572,-0.1445,100.6103,100.9194,100.5794,101.3165,3.7,4.3,9.7,10.3,12.7,10.7,22,18.6,8.2,8.1,2.9,3.4,4.8,4.8,45.93666666667,47.13,43.95,46.73,51.31,54.24,1.922,4.32919186506,6.26889250692,48.16755906969,1550.63,55.13,4694.54,1707.8,16706.95,8660.35,1869.03,1260.95,1035.86,16.947
Jun 2016,496,1,-0.3,-0.5,-0.5,-4.1,0,4.9,2,3.7,0.3,1.8,-0.1,2,11,23,3,23,23,-3,2,9,100.26,7.1,72.2,67.1,12.1,5.4,6.7,60,56,7.7,67.6,62.4,87,10.7,6.7,129,7.4,53.5,49.6,2.7,10.8,1.41,-0.4,4.99,0.25,4.7,0,4.25,3.8,2.59,874652,818903,379794,-0.3559,-0.028,-0.2679,-0.1624,100.6925,100.9802,100.6454,101.3787,3.6,4.3,9.8,10.1,12.7,10.9,21.7,18.3,8.2,8,2.9,3.2,4.8,4.9,47.68666666667,48.48,45.83,48.75,52.85,58.59,2.5666,4.75572046689,6.40180116949,58.11292731834,1593.51,51.98,4641.97,1712.77,16966.69,8928.35,2026.19,1276.4,984.14,17.286
Jul 2016,466,2.3,1.7,0.6,2.7,6.9,1,2.4,-0.5,-3.5,1.6,1.6,-0.3,2.8,9,20,2,22,18,-3,1,7,100.76,7,72.2,67.2,12.1,5.4,6.5,60,56.2,7.6,67.7,62.6,88,10.7,6.7,125,7.1,53.6,49.8,3,11.5,1.24,-0.4,4.99,0.25,4.7,0,4.25,3.8,2.61,873695,817205,375962,-0.3688,-0.056,-0.2945,-0.1882,100.6732,100.9262,100.6782,101.3612,3.5,4.3,9.8,9.8,12.5,10.9,21.3,18,8,7.9,2.8,3.2,4.5,5,44.12666666667,45.07,42.62,44.69,61.24,62.39,2.7879,4.67473769135,6.75711864705,60.6559913692,1629.05,57.26,4864.9,1834.79,17826.23,10262.86,2183.25,1336.66,1087.5,19.992
Aug 2016,456,1.5,0,-0.2,-0.6,1.5,-3.4,5.3,-0.5,-6.4,1.5,4.4,-0.3,2.7,9,20,1,21,19,-5,-1,9,100.88,6.8,72.2,67.3,11.9,5.2,6.3,60,56.2,7.3,67.7,62.8,86,10.5,6.3,121,6.9,53.5,49.8,-0.6,5.9,1.15,-0.4,4.99,0.25,4.7,0,4.25,3.7,2.56,880781,824462,377298,-0.3697,-0.0483,-0.2982,-0.1887,100.7407,100.813,100.6936,101.3201,3.4,4.2,10,9.8,12.6,10.9,21,17.8,7.7,7.8,2.8,3.4,4.8,5,44.87666666667,46.14,43.74,44.75,67.39,66.34,2.7913,4.0474899302,7.13867472405,57.97386228615,1639.28,60.89,4751.67,1835.52,18427.02,10335.99,2279.14,1340.17,1121.65,19.587
Sep 2016,392,1.1,-1.2,0.9,-1.5,-3.7,-11.6,2.9,3.1,-2.1,-3.5,-7.1,2.1,2.8,12,26,3,27,25,-4,1,11,100.57,6.7,72.2,67.3,11.8,5.2,6,60.1,56.5,7.2,67.7,62.8,86,10.5,6.3,117,6.6,53.6,50.1,0.9,8.6,1.2,-0.4,4.99,0.25,4.7,0,4.25,3.7,2.5,892988,836398,380621,-0.3714,-0.0571,-0.3016,-0.1991,100.9773,100.7981,100.7835,101.2869,3.3,4.2,9.9,9.9,12.9,11.1,20.8,17.6,7.2,7.7,2.6,3.3,4.8,5.1,45.04333333333,46.19,43.74,45.2,72.72,68.33,2.9689,4.25361416995,7.53979290081,61.38218946462,1592.36,57.79,4722.2,1947.64,19499.52,10191.78,2292.31,1326.61,1046.71,19.357
Oct 2016,392,1.7,1.1,-0.3,5.2,6,1,2.9,-0.2,-1.6,-3.9,-7.2,-1.2,2.2,17,32,7,33,32,-1,5,16,100.83,6.6,72.2,67.4,11.8,4.9,6,60.1,56.5,7.2,67.7,62.8,87,10.5,6.2,119,6.7,53.6,50,1.7,12.6,1.23,-0.4,4.99,0.25,4.7,0,4.25,3.7,2.4,887802,831070,381789,-0.3714,-0.0688,-0.309,-0.2071,101.2475,100.8459,100.8907,101.309,3.3,4.2,10,10.2,12.8,10.9,20.5,17.4,6.7,7.7,2.7,3.2,4.7,5,49.29333333333,49.73,48.26,49.89,94.2,83.79,2.9492,5.33681888345,7.65286664601,66.36909711139,1665.9,59.09,4731.26,2024.49,20099.76,10259.74,2311.5,1266.55,959.14,17.655
Nov 2016,587,2.9,3.3,-0.3,3.6,8.2,1.8,8.7,2.7,8.5,7.2,8.9,6.8,2.6,20,39,8,40,38,1,7,17,100.49,6.6,72.1,67.4,11.6,5,6,60,56.4,7.3,67.7,62.7,87,10.6,6.4,118,6.7,53.6,50,1.1,10.7,1.14,-0.4,4.99,0.25,4.7,0,4.25,3.6,2.41,896914,840039,396121,-0.3728,-0.074,-0.3127,-0.2148,101.3857,100.9312,100.9872,101.3877,3.2,4.1,9.9,10.2,13.2,11.2,20.4,17.4,6.7,7.7,2.8,3.2,4.6,4.9,45.26,46.44,43.77,45.57,103.43,89.15,2.5009,5.69317950115,7.59258875196,62.57851362767,1737.11,73.1,5450.93,2180.58,21126.09,11128.91,2566.2,1238.35,955.14,17.407
Dec 2016,410,2,1.1,-2.1,1.2,-1,-8.9,5.7,0.6,13.2,5.1,8.2,2.5,2.8,21,39,8,41,38,0,7,18,100.71,6.4,72.1,67.5,11.5,4.7,5.8,60,56.5,7.1,67.6,62.8,86,10.4,6,116,6.5,53.6,50.1,2.5,12.5,1.49,-0.4,4.99,0.25,4.7,0,4.25,3.6,2.4,886843,828712,346130,-0.3704,-0.0804,-0.3158,-0.2179,101.4384,101.0539,101.1066,101.4553,3.2,4.1,9.9,10.1,13.3,10.8,20.2,17.1,7,7.6,2.6,3.3,4.6,4.8,52.62,54.07,51.78,52.01,88.15,80.19,3.5818,5.4235014224,7.59175415229,74.4216778981,1727.74,80.02,5660.35,2209.84,21204.35,10972.27,2664.81,1157.36,918.38,16.432
Jan 2017,511,3.8,5.7,3.7,5.9,-2.3,2.4,7.3,9,6.3,7.4,9.3,1.6,2.2,21,41,7,43,40,-1,7,15,100.35,6.4,72.2,67.6,11.2,4.8,5.8,60.2,56.7,7.1,67.8,63,88,10.5,6.1,115,6.5,53.8,50.3,3.3,12.6,1.35,-0.4,4.99,0.25,4.7,0,4.25,3.6,2.37,894319,837246,350239,-0.3713,-0.0945,-0.3255,-0.2355,101.5106,101.1698,101.2128,101.4504,3.2,4,9.7,9.7,13,10.8,20.1,16.9,7.7,7.5,2.7,3.2,4.7,4.7,53.59,54.89,53.37,52.51,83.73,86.49,3.2608,6.1443492548,8.04227686051,74.25577233775,1791.24,80.41,5754.56,2242.62,20691.79,9971.46,2714.8,1192.1,971.15,16.902
Feb 2017,386,2.4,1.7,1.9,3,-4.2,3.1,4.1,4.7,-3.2,-0.4,-3.7,-0.6,3,22,43,8,46,41,0,8,16,101.09,6.3,72.1,67.5,11.1,4.7,5.8,60.1,56.6,6.9,67.8,63.1,86,10.3,5.8,113,6.3,53.8,50.4,3.6,12.5,1.24,-0.4,4.99,0.25,4.7,0,4.25,3.6,2.39,906544,849224,355545,-0.3718,-0.1059,-0.3286,-0.2405,101.5822,101.2558,101.3483,101.4044,3.2,4,9.7,9.5,12.9,10.5,19.9,16.7,8.1,7.4,2.7,3.1,4.6,4.6,54.35333333333,55.49,54.17,53.4,79.98,83.6,2.8233,6.0515836448,8.41498731546,68.75455064325,1860.75,89.44,5940.91,2311.5,19446.47,10643.3,2845.55,1234.2,1007.63,17.933
Mar 2017,413,2.4,1.9,1.5,6.9,12.6,12.3,7.7,6,5.9,-4.8,-9.1,4.6,2.7,24,47,8,49,45,-1,9,17,101.44,6.2,72.1,67.7,11,4.5,5.8,60.2,56.7,6.7,67.7,63.2,86,10.4,5.4,111,6.2,53.9,50.6,3.8,13.1,1.27,-0.4,4.99,0.25,4.7,0,4.25,3.5,2.41,917721,860187,362453,-0.3724,-0.1096,-0.3293,-0.2407,101.6403,101.3199,101.5168,101.4849,3.2,4,9.7,9.5,12.7,10.8,19.8,16.4,8,7.3,2.7,2.9,4.3,4.5,50.90333333333,51.97,51.16,49.58,80.9,79.11,2.8875,5.00094507654,8.24598306107,64.42494905975,1901.47,87.65,5824.63,2280.92,19875.2,10204.66,2776.88,1231.42,962.87,17.631
Apr 2017,363,3,3.9,2.9,6.3,7.1,2.8,4.1,2.3,-1.6,1.3,-1.9,2.4,2.3,26,50,10,51,49,0,11,18,101.98,6.1,72.1,67.7,11,4.4,5.6,60.1,56.7,6.7,67.7,63.2,85,10.2,5.6,109,6.1,53.9,50.6,4.9,14.6,1.26,-0.4,4.99,0.25,4.7,0,4.25,3.5,2.42,898024,839907,344251,-0.3724,-0.119,-0.3304,-0.2455,101.6221,101.3306,101.6991,101.6569,3.2,4,9.5,9.6,12.5,10.3,19.5,16.1,7.5,7.2,2.7,2.9,4.5,4.4,52.16333333333,52.98,52.45,51.06,83.65,78.89,3.082,5.0109139183,8.76311875469,67.18458307726,1921.22,70.22,5683.9,2220.61,19910.32,9609.28,2614.92,1266.88,960.84,18.033
May 2017,457,3.2,3.7,2,5.7,8.5,4,7.6,12,9.5,2.6,2.7,6.3,2.8,23,45,8,47,43,-1,9,16,101.65,6.1,72.1,67.7,10.5,4.5,5.7,60.1,56.7,6.7,67.8,63.3,81,9.7,5.8,111,6.2,53.9,50.6,3.3,11.1,1.45,-0.4,4.99,0.25,4.7,0,4.25,3.5,2.43,897027,838890,345058,-0.3732,-0.1272,-0.3295,-0.2509,101.518,101.3102,101.8589,101.8329,3.2,3.9,9.5,9.6,12.6,10.6,19.2,15.8,7.2,7.3,2.9,3.2,4.4,4.3,49.89333333333,50.87,50.31,48.5,74.42,74.41,3.1248,5.05843597847,9.09680852049,68.15631084639,1913.02,62.43,5599.56,2125.11,20200.33,9155.12,2590.21,1246.04,930.27,16.745
Jun 2017,381,3.2,4.2,2.9,6.8,7.1,5.4,5.4,4.6,5.7,1.1,-0.3,2.3,2.4,23,44,10,47,40,1,10,18,101.37,6,72.2,67.8,10.4,4.4,5.6,60.2,56.8,6.5,67.8,63.4,80,9.6,5.5,109,6.1,54,50.8,4.9,14,1.25,-0.4,4.99,0.25,4.7,0,4.25,3.4,2.41,888568,829718,343658,-0.3728,-0.1491,-0.33,-0.2668,101.5359,101.3237,102.0175,101.9515,3.1,3.9,9.4,9.6,12.2,10.4,18.9,15.5,6.9,7.4,2.7,2.9,4.3,4.3,46.16666666667,46.89,46.44,45.17,81.09,79.2,2.941,4.88676678563,8.8827097047,64.96319760874,1885.29,57.48,5719.76,2132.93,19658.84,8931.76,2573.4,1260.26,930.73,16.931
Jul 2017,346,2.7,3.8,2.3,6.1,2,1.1,9.6,11.4,-3,1.2,-0.1,1.5,1.8,25,46,11,50,41,3,11,19,102.11,5.9,72.3,68,10.3,4.5,5.3,60.3,57.1,6.4,67.9,63.5,80,9.7,5.5,103,5.7,54.1,51,4.5,13.5,1.4,-0.4,4.99,0.25,4.7,0,4.25,3.4,2.43,880345,821296,345149,-0.3728,-0.1541,-0.3304,-0.2726,101.6203,101.3111,102.1401,101.9547,3.1,3.8,9.5,9.7,12.6,10.5,18.7,15.3,6.8,7.5,2.5,3,4.2,4.4,47.65666666667,48.69,47.63,46.65,87.49,81.69,2.9614,5.00392083226,8.85848232734,65.75145561549,1902.96,67.74,5985.12,2269.86,20223.48,9491.39,2787.19,1236.84,918.9,16.152
